
Integration time [ms]: 1000.000
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1308032U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
925.135; 1463.167;  199.278; 1356.056
925.688; 1373.167;  181.278; 1267.056
926.242; 1239.167;  179.278; 1158.056
926.795; 1286.167;  114.278; 1155.056
927.348; 1291.167;  175.278; 1317.056
927.901; 1477.167;  190.278; 1363.056
928.454; 1250.167;  129.278; 1127.056
929.007; 1271.167;  166.278; 1148.056
929.560; 1298.167;  110.278; 1117.056
930.113; 1869.167;  222.278; 1790.056
930.666; 1598.167;  196.278; 1527.056
931.219; 1282.167;  195.278; 1187.056
931.772; 1241.167;  162.278; 1155.056
932.325; 1410.167;  172.278; 1304.056
932.878; 1166.167;  144.278; 1036.056
933.430; 1304.167;  203.278; 1223.056
933.983; 1360.167;  152.278; 1237.056
934.535; 1120.167;  130.278; 1051.056
935.088; 1136.167;  139.278; 1075.056
935.641; 1276.167;  159.278; 1223.056
936.193; 1419.167;  166.278; 1311.056
936.745; 1321.167;  169.278; 1234.056
937.298; 1281.167;  150.278; 1211.056
937.850; 1229.167;  178.278; 1117.056
938.402; 1265.167;  182.278; 1179.056
938.955; 1439.167;  200.278; 1365.056
939.507; 1224.167;  155.278; 1104.056
940.059; 1116.167;   92.278; 1099.056
940.611; 1382.167;  162.278; 1270.056
941.163; 1290.167;  156.278; 1199.056
941.715; 1053.167;  105.278;  952.056
942.267; 1333.167;  170.278; 1227.056
942.819; 1543.167;  211.278; 1433.056
943.371; 1202.167;  140.278; 1152.056
943.923; 1258.167;  137.278; 1219.056
944.474; 2086.167;  305.278; 1981.056
945.026; 1130.167;  146.278; 1061.056
945.578; 1351.167;  180.278; 1226.056
946.129; 1140.167;  145.278; 1055.056
946.681; 1172.167;  159.278; 1085.056
947.233; 1302.167;  165.278; 1258.056
947.784; 1182.167;  146.278; 1104.056
948.336; 1169.167;  165.278; 1058.056
948.887; 1215.167;  171.278; 1135.056
949.438; 1323.167;  176.278; 1230.056
949.990; 1256.167;  145.278; 1176.056
950.541; 1186.167;  134.278; 1135.056
951.092; 1564.167;  187.278; 1460.056
951.643; 1303.167;  164.278; 1171.056
952.194; 1231.167;  187.278; 1138.056
952.745; 1203.167;  135.278; 1161.056
953.296; 1280.167;  110.278; 1165.056
953.847; 1147.167;  156.278; 1137.056
954.398; 1233.167;  169.278; 1143.056
954.949; 1547.167;  238.278; 1436.056
955.500; 1437.167;  196.278; 1374.056
956.051; 1269.167;  190.278; 1166.056
956.602; 1399.167;  139.278; 1306.056
957.152; 1314.167;  135.278; 1227.056
957.703; 1255.167;  172.278; 1135.056
958.253; 1268.167;  169.278; 1172.056
958.804; 1212.167;  144.278; 1094.056
959.355; 1491.167;  208.278; 1430.056
959.905; 1348.167;  126.278; 1257.056
960.455; 1287.167;  171.278; 1269.056
961.006; 1475.167;  207.278; 1419.056
961.556; 1375.167;  179.278; 1212.056
962.106; 1331.167;  133.278; 1244.056
962.657; 1207.167;  148.278; 1114.056
963.207; 1201.167;  150.278; 1092.056
963.757; 1261.167;  172.278; 1205.056
964.307; 1479.167;  204.278; 1339.056
964.857; 1349.167;  169.278; 1279.056
965.407; 1449.167;  187.278; 1344.056
965.957; 1582.167;  226.278; 1473.056
966.507; 1196.167;  151.278; 1092.056
967.057; 1193.167;  173.278; 1159.056
967.606; 1340.167;  153.278; 1193.056
968.156; 1094.167;  126.278; 1059.056
968.706; 1254.167;  168.278; 1204.056
969.256; 1293.167;  174.278; 1203.056
969.805; 1600.167;  155.278; 1459.056
970.355; 1349.167;  175.278; 1304.056
970.904; 1044.167;  110.278;  983.056
971.454; 1342.167;  169.278; 1255.056
972.003; 1518.167;  202.278; 1459.056
972.552; 1225.167;  122.278; 1129.056
973.102; 1302.167;  150.278; 1243.056
973.651; 1325.167;  164.278; 1219.056
974.200; 1170.167;  123.278; 1139.056
974.750; 1214.167;  174.278; 1155.056
975.299; 1160.167;  136.278; 1074.056
975.848; 1296.167;  180.278; 1187.056
976.397; 1310.167;  161.278; 1211.056
976.946; 1346.167;  142.278; 1273.056
977.495; 1270.167;  170.278; 1211.056
978.044; 1319.167;  151.278; 1248.056
978.592; 1263.167;  159.278; 1197.056
979.141; 1254.167;  171.278; 1177.056
979.690; 1384.167;  162.278; 1218.056
980.239; 1108.167;   84.278;  997.056
980.787; 1325.167;  180.278; 1313.056
981.336; 1247.167;  174.278; 1124.056
981.885; 1340.167;  160.278; 1234.056
982.433; 1129.167;  146.278;  998.056
982.982; 1323.167;  121.278; 1178.056
983.530; 1460.167;  187.278; 1386.056
984.078; 1401.167;  188.278; 1329.056
984.627; 1155.167;  165.278; 1072.056
985.175; 1358.167;  170.278; 1246.056
985.723; 1361.167;  179.278; 1266.056
986.271; 1469.167;  172.278; 1364.056
986.819; 1290.167;  157.278; 1206.056
987.368; 1335.167;  173.278; 1267.056
987.916; 1224.167;  154.278; 1118.056
988.464; 1358.167;  190.278; 1254.056
989.012; 1296.167;  151.278; 1225.056
989.559; 1244.167;  123.278; 1206.056
990.107; 1443.167;  171.278; 1277.056
990.655; 1203.167;  172.278; 1114.056
991.203; 1426.167;  168.278; 1388.056
991.751; 1137.167;  160.278; 1064.056
992.298; 1477.167;  178.278; 1314.056
992.846; 1209.167;  130.278; 1074.056
993.393; 1241.167;  189.278; 1232.056
993.941; 1410.167;  185.278; 1321.056
994.488; 1250.167;  159.278; 1165.056
995.036; 1290.167;  186.278; 1236.056
995.583; 1118.167;  138.278; 1066.056
996.130; 1186.167;  135.278; 1097.056
996.678; 1262.167;  177.278; 1252.056
997.225; 1348.167;  132.278; 1254.056
997.772; 1322.167;  182.278; 1249.056
998.319; 1248.167;  140.278; 1198.056
998.866; 1266.167;  146.278; 1202.056
999.413; 1252.167;  131.278; 1091.056
999.960; 1539.167;  191.278; 1428.056
1000.507; 1058.167;  114.278;  990.056
1001.054; 1373.167;  183.278; 1316.056
1001.601; 1174.167;  156.278; 1070.056
1002.148; 1299.167;  168.278; 1245.056
1002.694; 1205.167;  114.278; 1105.056
1003.241; 1336.167;  198.278; 1288.056
1003.788; 1368.167;  174.278; 1291.056
1004.334; 1244.167;  171.278; 1230.056
1004.881; 1133.167;  127.278; 1072.056
1005.427; 1334.167;  172.278; 1250.056
1005.974; 1417.167;  126.278; 1265.056
1006.520; 1201.167;  180.278; 1117.056
1007.067; 1297.167;  130.278; 1230.056
1007.613; 1330.167;  198.278; 1305.056
1008.159; 1378.167;  173.278; 1250.056
1008.705; 1242.167;  166.278; 1158.056
1009.252; 1228.167;  115.278; 1114.056
1009.798; 1174.167;  164.278; 1086.056
1010.344; 1368.167;  172.278; 1264.056
1010.890; 1176.167;  155.278; 1142.056
1011.436; 1176.167;  168.278; 1112.056
1011.982; 1281.167;  182.278; 1188.056
1012.528; 1270.167;  149.278; 1134.056
1013.073; 1179.167;  165.278; 1133.056
1013.619; 1527.167;  158.278; 1456.056
1014.165; 1103.167;  135.278; 1097.056
1014.711; 1270.167;  144.278; 1187.056
1015.256; 1196.167;  135.278; 1100.056
1015.802; 1253.167;  143.278; 1144.056
1016.347; 1367.167;  168.278; 1257.056
1016.893; 1227.167;  176.278; 1130.056
1017.438; 1548.167;  171.278; 1487.056
1017.984; 1387.167;  180.278; 1293.056
1018.529; 1298.167;  202.278; 1171.056
1019.074; 1293.167;  131.278; 1198.056
1019.619; 1253.167;  185.278; 1158.056
1020.165; 1185.167;  164.278; 1137.056
1020.710; 1213.167;  169.278; 1150.056
1021.255; 1260.167;  132.278; 1169.056
1021.800; 1510.167;  200.278; 1470.056
1022.345; 1620.167;  191.278; 1536.056
1022.890; 1286.167;  197.278; 1170.056
1023.435; 1376.167;  185.278; 1284.056
1023.980; 1227.167;  195.278; 1138.056
1024.524; 1236.167;  159.278; 1214.056
1025.069; 1241.167;  180.278; 1123.056
1025.614; 1120.167;  125.278; 1074.056
1026.159; 1243.167;  159.278; 1153.056
1026.703; 1299.167;  168.278; 1256.056
1027.248; 1513.167;  176.278; 1446.056
1027.792; 1296.167;  173.278; 1239.056
1028.337; 1243.167;  181.278; 1136.056
1028.881; 1233.167;  146.278; 1168.056
1029.425; 1559.167;  217.278; 1445.056
1029.970; 1202.167;  165.278; 1102.056
1030.514; 1199.167;  159.278; 1131.056
1031.058; 1051.167;  141.278;  987.056
1031.602; 1188.167;  168.278; 1161.056
1032.147; 1389.167;  163.278; 1300.056
1032.691; 1150.167;  155.278; 1042.056
1033.235; 1275.167;  180.278; 1253.056
1033.779; 1397.167;  193.278; 1325.056
1034.323; 1239.167;  147.278; 1168.056
1034.866; 1304.167;  160.278; 1225.056
1035.410; 1384.167;  160.278; 1256.056
1035.954; 1305.167;  177.278; 1208.056
1036.498; 1356.167;  163.278; 1222.056
1037.041; 1267.167;  148.278; 1173.056
1037.585; 1173.167;  147.278; 1142.056
1038.129; 1209.167;  165.278; 1161.056
1038.672; 1280.167;  141.278; 1181.056
1039.216; 1399.167;  204.278; 1302.056
1039.759; 1269.167;  175.278; 1184.056
1040.302; 1166.167;  144.278; 1114.056
1040.846; 1122.167;  167.278; 1156.056
1041.389; 1301.167;  161.278; 1200.056
1041.932; 1355.167;  157.278; 1336.056
1042.475; 1336.167;  156.278; 1221.056
1043.019; 1410.167;  201.278; 1388.056
1043.562; 1280.167;  176.278; 1149.056
1044.105; 1240.167;  161.278; 1161.056
1044.648; 1475.167;  163.278; 1347.056
1045.191; 1297.167;  165.278; 1198.056
1045.734; 1138.167;  147.278; 1015.056
1046.276; 1251.167;  157.278; 1216.056
1046.819; 1273.167;  145.278; 1194.056
1047.362; 1187.167;  156.278; 1111.056
1047.905; 1348.167;  187.278; 1266.056
1048.447; 1262.167;  138.278; 1221.056
1048.990; 1345.167;  177.278; 1195.056
1049.532; 1218.167;  147.278; 1156.056
1050.075; 1311.167;  163.278; 1213.056
1050.617; 1401.167;  180.278; 1354.056
1051.160; 1076.167;  138.278; 1030.056
1051.702; 1370.167;  151.278; 1263.056
1052.244; 1300.167;  188.278; 1193.056
1052.787; 1515.167;  182.278; 1408.056
1053.329; 1342.167;  179.278; 1270.056
1053.871;  919.167;  116.278;  836.056
1054.413; 1432.167;  158.278; 1275.056
1054.955; 1197.167;  113.278; 1114.056
1055.497; 1321.167;  176.278; 1167.056
1056.039; 1242.167;  168.278; 1222.056
1056.581; 1243.167;  179.278; 1181.056
1057.123; 1131.167;  148.278; 1133.056
1057.665; 1164.167;  127.278; 1064.056
1058.206; 1270.167;  147.278; 1161.056
1058.748; 1174.167;  101.278; 1082.056
1059.290; 1255.167;  134.278; 1186.056
1059.831; 1445.167;  183.278; 1324.056
1060.373; 1089.167;  134.278; 1017.056
1060.914; 1304.167;  152.278; 1226.056
1061.456; 1232.167;  145.278; 1200.056
1061.997; 1419.167;  148.278; 1306.056
1062.538; 1238.167;  156.278; 1183.056
1063.080; 1264.167;  152.278; 1192.056
1063.621; 1167.167;  161.278; 1128.056
1064.162; 1275.167;  129.278; 1213.056
1064.703; 1253.167;  137.278; 1160.056
1065.244; 1314.167;  165.278; 1199.056
1065.786; 1285.167;  165.278; 1183.056
1066.327; 1305.167;  145.278; 1253.056
1066.867; 1089.167;  147.278; 1014.056
1067.408; 1184.167;  169.278; 1153.056
1067.949; 1208.167;  167.278; 1147.056
1068.490; 1384.167;  191.278; 1261.056
1069.031; 1384.167;  181.278; 1244.056
1069.571; 1264.167;  130.278; 1156.056
1070.112; 1275.167;  133.278; 1182.056
1070.653; 1083.167;   76.278; 1017.056
1071.193; 1197.167;  168.278; 1112.056
1071.734; 1353.167;  157.278; 1239.056
1072.274; 1349.167;  166.278; 1217.056
1072.815; 1177.167;  139.278; 1110.056
1073.355; 1263.167;  179.278; 1174.056
1073.895; 1308.167;  115.278; 1201.056
1074.436; 1092.167;  149.278; 1031.056
1074.976; 1286.167;  160.278; 1222.056
1075.516; 1342.167;  160.278; 1256.056
1076.056; 1203.167;  128.278; 1208.056
1076.596; 1227.167;  172.278; 1146.056
1077.136; 1275.167;  145.278; 1201.056
1077.676; 1244.167;  149.278; 1156.056
1078.216; 1226.167;  169.278; 1163.056
1078.756; 1181.167;  147.278; 1071.056
1079.296; 1375.167;  177.278; 1384.056
1079.835; 1295.167;  195.278; 1200.056
1080.375; 1175.167;  121.278; 1109.056
1080.915; 1186.167;  121.278; 1087.056
1081.454; 1250.167;  172.278; 1161.056
1081.994; 1149.167;  159.278; 1061.056
1082.533; 1065.167;  152.278; 1011.056
1083.073; 1151.167;  151.278; 1046.056
1083.612; 1564.167;  193.278; 1475.056
1084.151; 1320.167;  147.278; 1226.056
1084.691; 1306.167;  178.278; 1156.056
1085.230; 1268.167;  151.278; 1139.056
1085.769; 1247.167;  124.278; 1198.056
1086.308; 1119.167;  119.278; 1011.056
1086.847; 1559.167;  130.278; 1502.056
1087.386; 1108.167;  138.278;  979.056
1087.925; 1213.167;  144.278; 1121.056
1088.464; 1491.167;  221.278; 1354.056
1089.003; 1183.167;  156.278; 1115.056
1089.542; 1173.167;  144.278; 1102.056
1090.081; 1139.167;  128.278; 1091.056
1090.620; 1180.167;  171.278; 1132.056
1091.158; 1233.167;  161.278; 1174.056
1091.697; 1347.167;  175.278; 1265.056
1092.236; 1320.167;  191.278; 1272.056
1092.774; 1263.167;  141.278; 1177.056
1093.313; 1239.167;  138.278; 1179.056
1093.851; 1252.167;  151.278; 1218.056
1094.389; 1305.167;  164.278; 1214.056
1094.928; 1387.167;  186.278; 1269.056
1095.466; 1115.167;  163.278; 1060.056
1096.004; 1095.167;  166.278; 1059.056
1096.542; 1351.167;  148.278; 1256.056
1097.081; 1454.167;  195.278; 1322.056
1097.619; 1405.167;  182.278; 1310.056
1098.157; 1175.167;  148.278; 1121.056
1098.695; 1609.167;  176.278; 1563.056
1099.233; 1393.167;  143.278; 1383.056
1099.771; 1320.167;  138.278; 1224.056
1100.308; 1190.167;  154.278; 1038.056
1100.846; 1273.167;  147.278; 1186.056
1101.384; 1398.167;  157.278; 1281.056
1101.922; 1222.167;  144.278; 1239.056
1102.459; 1305.167;  154.278; 1237.056
1102.997; 1818.167;  220.278; 1738.056
1103.534; 1258.167;  162.278; 1180.056
1104.072; 1202.167;  161.278; 1098.056
1104.609; 1244.167;  173.278; 1153.056
1105.146; 1306.167;  160.278; 1208.056
1105.684; 1254.167;  129.278; 1188.056
1106.221; 1512.167;  168.278; 1413.056
1106.758; 1290.167;  145.278; 1248.056
1107.295; 1533.167;  185.278; 1476.056
1107.833; 1400.167;  175.278; 1271.056
1108.370; 1202.167;  143.278; 1131.056
1108.907; 1359.167;  177.278; 1244.056
1109.444; 1404.167;  145.278; 1243.056
1109.981; 1278.167;  173.278; 1211.056
1110.517; 1433.167;  178.278; 1359.056
1111.054; 1194.167;  132.278; 1099.056
1111.591; 1449.167;  195.278; 1383.056
1112.128; 1253.167;  191.278; 1207.056
1112.664; 1074.167;   97.278; 1027.056
1113.201; 1184.167;  162.278; 1119.056
1113.737; 1346.167;  139.278; 1283.056
1114.274; 1262.167;  184.278; 1169.056
1114.810; 1306.167;  192.278; 1265.056
1115.347; 1314.167;  183.278; 1265.056
1115.883; 1165.167;  122.278; 1133.056
1116.419; 1300.167;  176.278; 1257.056
1116.956; 1246.167;  151.278; 1190.056
1117.492; 1198.167;  157.278; 1120.056
1118.028; 1862.167;  204.278; 1734.056
1118.564; 1238.167;  160.278; 1174.056
1119.100; 1241.167;  105.278; 1114.056
1119.636; 1470.167;  186.278; 1388.056
1120.172; 1390.167;  207.278; 1325.056
1120.708; 1492.167;  185.278; 1498.056
1121.244; 1306.167;  147.278; 1214.056
1121.780; 1354.167;  175.278; 1346.056
1122.315; 1272.167;  126.278; 1161.056
1122.851; 1320.167;  180.278; 1246.056
1123.387; 1229.167;  163.278; 1146.056
1123.922; 1346.167;  180.278; 1246.056
1124.458; 1322.167;  172.278; 1258.056
1124.993; 1299.167;  160.278; 1218.056
1125.529; 1573.167;  177.278; 1490.056
1126.064; 1422.167;  196.278; 1296.056
1126.599; 1320.167;  187.278; 1264.056
1127.135; 1390.167;  205.278; 1264.056
1127.670; 1325.167;  187.278; 1242.056
1128.205; 1144.167;  177.278; 1046.056
1128.740; 1154.167;  125.278; 1113.056
1129.275; 1185.167;  130.278; 1055.056
1129.810; 1272.167;  181.278; 1189.056
1130.345; 1394.167;  166.278; 1234.056
1130.880; 1133.167;  153.278; 1036.056
1131.415; 1434.167;  179.278; 1344.056
1131.950; 1126.167;  134.278; 1121.056
1132.484; 1315.167;  161.278; 1266.056
1133.019; 1358.167;  172.278; 1284.056
1133.554; 1322.167;  149.278; 1201.056
1134.088; 1290.167;  162.278; 1157.056
1134.623; 1188.167;  158.278; 1094.056
1135.157; 1341.167;   73.278; 1274.056
1135.692; 1268.167;  151.278; 1209.056
1136.226; 1444.167;  189.278; 1386.056
1136.761; 1364.167;  190.278; 1254.056
1137.295; 1217.167;  148.278; 1122.056
1137.829; 1194.167;  153.278; 1112.056
1138.363; 1137.167;  138.278; 1112.056
1138.897; 1529.167;  229.278; 1404.056
1139.431; 1437.167;  202.278; 1368.056
1139.965; 1222.167;  163.278; 1100.056
1140.499; 1410.167;  213.278; 1339.056
1141.033; 1250.167;  148.278; 1167.056
1141.567; 1294.167;  125.278; 1245.056
1142.101; 1250.167;  178.278; 1141.056
1142.635; 1146.167;  138.278; 1089.056
1143.169; 1128.167;  139.278; 1063.056
1143.702; 1314.167;  169.278; 1197.056
1144.236; 1272.167;  173.278; 1200.056
1144.769; 1330.167;  162.278; 1318.056
1145.303; 1214.167;  154.278; 1194.056
1145.836; 1295.167;  158.278; 1233.056
1146.370; 1468.167;  195.278; 1420.056
1146.903; 1261.167;  177.278; 1109.056
1147.436; 1376.167;  160.278; 1282.056
1147.970; 1470.167;  158.278; 1386.056
1148.503; 1423.167;  182.278; 1330.056
1149.036; 1171.167;  142.278; 1121.056
1149.569; 1248.167;  181.278; 1224.056
1150.102; 1283.167;  149.278; 1168.056
1150.635; 1090.167;  152.278; 1000.056
1151.168; 1289.167;  134.278; 1234.056
1151.701; 1245.167;  176.278; 1158.056
1152.234; 1313.167;  177.278; 1237.056
1152.766; 1441.167;  195.278; 1273.056
1153.299; 1238.167;  159.278; 1119.056
1153.832; 1222.167;  166.278; 1160.056
1154.364; 1102.167;  111.278; 1048.056
1154.897; 1072.167;  103.278;  944.056
1155.430; 1126.167;  158.278; 1086.056
1155.962; 1228.167;  182.278; 1175.056
1156.494; 1228.167;  164.278; 1151.056
1157.027; 1242.167;  174.278; 1177.056
1157.559; 1341.167;  166.278; 1247.056
1158.091; 1204.167;  184.278; 1156.056
1158.623; 1325.167;  166.278; 1265.056
1159.156; 1349.167;  175.278; 1293.056
1159.688; 1256.167;  164.278; 1192.056
1160.220; 1292.167;  154.278; 1197.056
1160.752; 1209.167;  143.278; 1093.056
1161.284; 1104.167;  134.278; 1072.056
1161.816; 1346.167;  178.278; 1204.056
1162.347; 1351.167;  147.278; 1211.056
1162.879; 1427.167;  182.278; 1332.056
1163.411; 1220.167;  128.278; 1188.056
1163.943; 1229.167;  152.278; 1191.056
1164.474; 1174.167;  172.278; 1173.056
1165.006; 1209.167;  126.278; 1127.056
1165.537; 1237.167;  126.278; 1111.056
1166.069; 1257.167;  161.278; 1127.056
1166.600; 1308.167;  141.278; 1265.056
1167.132; 1222.167;  153.278; 1124.056
1167.663; 1816.167;  212.278; 1749.056
1168.194; 1274.167;  130.278; 1185.056
1168.725; 1294.167;  161.278; 1209.056
1169.256; 1307.167;  125.278; 1198.056
1169.788; 1398.167;  161.278; 1309.056
1170.319; 1213.167;  157.278; 1130.056
1170.850; 1158.167;  152.278; 1092.056
1171.380; 1282.167;  141.278; 1194.056
1171.911; 1183.167;  137.278; 1138.056
1172.442; 1086.167;  141.278;  958.056
1172.973; 1474.167;  183.278; 1442.056
1173.504; 1316.167;  189.278; 1211.056
1174.034; 1324.167;  189.278; 1256.056
1174.565; 1209.167;  141.278; 1158.056
1175.096; 1320.167;  155.278; 1274.056
1175.626; 1304.167;  166.278; 1194.056
1176.157; 1399.167;  167.278; 1303.056
1176.687; 1407.167;  195.278; 1309.056
1177.217; 1306.167;  139.278; 1250.056
1177.748; 1309.167;  184.278; 1204.056
1178.278; 1307.167;  162.278; 1176.056
1178.808; 1249.167;  146.278; 1145.056
1179.338; 1303.167;  128.278; 1236.056
1179.868; 1352.167;  178.278; 1226.056
1180.398; 1334.167;  157.278; 1271.056
1180.928; 1185.167;  124.278; 1105.056
1181.458; 1402.167;  166.278; 1282.056
1181.988; 1289.167;  153.278; 1189.056
1182.518; 1211.167;  104.278; 1144.056
1183.048; 1134.167;  177.278; 1069.056
1183.577; 1300.167;  169.278; 1290.056
1184.107; 1046.167;   88.278;  996.056
1184.637; 1198.167;  127.278; 1182.056
1185.166; 1217.167;  181.278; 1123.056
1185.696; 1468.167;  153.278; 1324.056
1186.225; 1369.167;  203.278; 1278.056
1186.755; 1206.167;  183.278; 1147.056
1187.284; 1478.167;  194.278; 1376.056
1187.813; 1300.167;  111.278; 1227.056
1188.342; 1425.167;  193.278; 1309.056
1188.872; 1248.167;  132.278; 1186.056
1189.401; 1164.167;  158.278; 1089.056
1189.930; 1406.167;  172.278; 1319.056
1190.459; 1229.167;  160.278; 1189.056
1190.988; 1388.167;  165.278; 1314.056
1191.517; 1321.167;  173.278; 1212.056
1192.046; 1349.167;  134.278; 1228.056
1192.574; 1156.167;  161.278; 1099.056
1193.103; 1180.167;  145.278; 1146.056
1193.632; 1181.167;  161.278; 1096.056
1194.161; 1184.167;  161.278; 1103.056
1194.689; 1106.167;   78.278; 1057.056
1195.218; 1347.167;  133.278; 1277.056
1195.746; 1235.167;  173.278; 1138.056
1196.275; 1114.167;  155.278; 1061.056
1196.803; 1239.167;  165.278; 1159.056
1197.331; 1292.167;  164.278; 1222.056
1197.860; 1201.167;  161.278; 1074.056
1198.388; 1261.167;  159.278; 1130.056
1198.916; 1184.167;  182.278; 1146.056
1199.444; 1279.167;  169.278; 1219.056
1199.972; 1133.167;  139.278; 1064.056
1200.500; 1340.167;  183.278; 1272.056
1201.028; 1302.167;  164.278; 1204.056
1201.556; 1421.167;  160.278; 1348.056
1202.084; 1439.167;  189.278; 1349.056
1202.612; 1242.167;  142.278; 1201.056
1203.139; 1433.167;  204.278; 1393.056
1203.667; 1374.167;  183.278; 1307.056
1204.195; 1218.167;  137.278; 1063.056
1204.722; 1223.167;  145.278; 1108.056
1205.250; 1350.167;  186.278; 1238.056
1205.777; 1298.167;  169.278; 1234.056
1206.305; 1332.167;  186.278; 1217.056
1206.832; 1572.167;  197.278; 1471.056
1207.359; 1297.167;  145.278; 1195.056
1207.887; 1382.167;  180.278; 1250.056
1208.414; 1358.167;  177.278; 1260.056
1208.941; 1277.167;  176.278; 1198.056
1209.468; 1449.167;  195.278; 1353.056
1209.995; 1288.167;  171.278; 1159.056
1210.522; 1258.167;  171.278; 1178.056
1211.049; 1324.167;  157.278; 1219.056
1211.576; 1414.167;  177.278; 1324.056
1212.103; 1258.167;  112.278; 1176.056
1212.630; 1371.167;  180.278; 1233.056
1213.156; 1178.167;  162.278; 1074.056
1213.683; 1361.167;  175.278; 1231.056
1214.210; 1294.167;  143.278; 1159.056
1214.736; 1342.167;  181.278; 1215.056
1215.263; 1363.167;  151.278; 1308.056
1215.789; 1222.167;  154.278; 1080.056
1216.315; 1424.167;  188.278; 1243.056
1216.842; 1330.167;   96.278; 1119.056
1217.368; 1414.167;  177.278; 1199.056
1217.894; 1341.167;  166.278; 1183.056
1218.421; 1500.167;  142.278; 1319.056
1218.947; 1201.167;  121.278; 1083.056
1219.473; 1360.167;  147.278; 1221.056
1219.999; 1388.167;  137.278; 1237.056
1220.525; 1414.167;  168.278; 1307.056
1221.051; 1441.167;  158.278; 1221.056
1221.576; 1260.167;  171.278; 1109.056
1222.102; 1737.167;  238.278; 1586.056
1222.628; 1311.167;  187.278; 1184.056
1223.154; 1292.167;  135.278; 1117.056
1223.679; 1378.167;  142.278; 1112.056
1224.205; 1425.167;  160.278; 1168.056
1224.730; 1514.167;  174.278; 1272.056
1225.256; 1457.167;  146.278; 1101.056
1225.781; 1627.167;  190.278; 1256.056
1226.307; 1546.167;  158.278; 1159.056
1226.832; 1468.167;  133.278; 1085.056
1227.357; 1470.167;  136.278; 1113.056
1227.882; 1648.167;  188.278; 1302.056
1228.408; 1571.167;  134.278; 1317.056
1228.933; 1570.167;  202.278; 1353.056
1229.458; 1415.167;  127.278; 1150.056
1229.983; 1284.167;  159.278; 1074.056
1230.508; 1473.167;  157.278; 1266.056
1231.033; 1351.167;  172.278; 1236.056
1231.557; 1226.167;  162.278; 1092.056
1232.082; 1273.167;  148.278; 1146.056
1232.607; 1335.167;  140.278; 1186.056
1233.132; 1522.167;  179.278; 1294.056
1233.656; 1505.167;  191.278; 1367.056
1234.181; 1216.167;  156.278; 1095.056
1234.705; 1402.167;  177.278; 1282.056
1235.230; 1789.167;  213.278; 1616.056
1235.754; 1288.167;  102.278; 1174.056
1236.278; 1308.167;  156.278; 1139.056
1236.803; 1173.167;  157.278; 1027.056
1237.327; 1620.167;  187.278; 1390.056
1237.851; 1370.167;  153.278; 1197.056
1238.375; 1339.167;  154.278; 1158.056
1238.899; 1491.167;  155.278; 1271.056
1239.423; 1484.167;  171.278; 1291.056
1239.947; 1261.167;  170.278; 1122.056
1240.471; 1226.167;  103.278; 1114.056
1240.995; 1369.167;  182.278; 1278.056
1241.519; 1265.167;  132.278; 1141.056
1242.042; 1393.167;  134.278; 1265.056
1242.566; 1314.167;  158.278; 1124.056
1243.090; 1288.167;  148.278; 1144.056
1243.613; 1242.167;  172.278; 1166.056
1244.137; 1382.167;  157.278; 1240.056
1244.660; 1482.167;  200.278; 1332.056
1245.184; 1226.167;  130.278; 1071.056
1245.707; 1261.167;  173.278; 1107.056
1246.230; 1370.167;  175.278; 1250.056
1246.753; 1194.167;  155.278; 1069.056
1247.277; 1322.167;  139.278; 1167.056
1247.800; 1940.167;  224.278; 1871.056
1248.323; 1454.167;  133.278; 1313.056
1248.846; 1474.167;  200.278; 1286.056
1249.369; 1372.167;  152.278; 1212.056
1249.892; 1268.167;  162.278; 1127.056
1250.415; 1593.167;  189.278; 1359.056
1250.937; 1452.167;  191.278; 1316.056
1251.460; 1540.167;  125.278; 1370.056
1251.983; 1495.167;  161.278; 1319.056
1252.505; 1359.167;  140.278; 1171.056
1253.028; 1870.167;  231.278; 1637.056
1253.551; 1701.167;  232.278; 1525.056
1254.073; 1349.167;  181.278; 1160.056
1254.595; 1251.167;  125.278; 1123.056
1255.118; 1405.167;  179.278; 1265.056
1255.640; 1422.167;  178.278; 1266.056
1256.162; 1188.167;  137.278; 1058.056
1256.685; 1262.167;  175.278; 1095.056
1257.207; 1485.167;  161.278; 1249.056
1257.729; 1450.167;  114.278; 1200.056
1258.251; 1474.167;  200.278; 1208.056
1258.773; 1713.167;  183.278; 1342.056
1259.295; 1912.167;  206.278; 1331.056
1259.816; 1858.167;  187.278; 1214.056
1260.338; 1986.167;  158.278; 1183.056
1260.860; 2038.167;  109.278; 1137.056
1261.382; 2088.167;  186.278; 1184.056
1261.903; 2029.167;  136.278; 1223.056
1262.425; 1878.167;  130.278; 1170.056
1262.946; 1586.167;  146.278; 1135.056
1263.468; 1864.167;  185.278; 1402.056
1263.989; 1717.167;  146.278; 1361.056
1264.511; 1600.167;  175.278; 1209.056
1265.032; 1532.167;  168.278; 1256.056
1265.553; 1472.167;  184.278; 1233.056
1266.074; 1415.167;  163.278; 1216.056
1266.596; 1538.167;  162.278; 1310.056
1267.117; 1505.167;  122.278; 1228.056
