
Integration time [ms]: 1000.000
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1308032U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
929.007; 1173.667;  166.278; 1148.056
929.560; 1170.667;  110.278; 1117.056
930.113; 1803.667;  222.278; 1790.056
930.666; 1576.667;  196.278; 1527.056
931.219; 1166.667;  195.278; 1187.056
931.772; 1208.667;  162.278; 1155.056
932.325; 1350.667;  172.278; 1304.056
932.878; 1103.667;  144.278; 1036.056
933.430; 1203.667;  203.278; 1223.056
933.983; 1270.667;  152.278; 1237.056
934.535; 1103.667;  130.278; 1051.056
935.088; 1126.667;  139.278; 1075.056
935.641; 1241.667;  159.278; 1223.056
936.193; 1365.667;  166.278; 1311.056
936.745; 1258.667;  169.278; 1234.056
937.298; 1263.667;  150.278; 1211.056
937.850; 1164.667;  178.278; 1117.056
938.402; 1218.667;  182.278; 1179.056
938.955; 1382.667;  200.278; 1365.056
939.507; 1136.667;  155.278; 1104.056
940.059; 1095.667;   92.278; 1099.056
940.611; 1353.667;  162.278; 1270.056
941.163; 1204.667;  156.278; 1199.056
941.715; 1022.667;  105.278;  952.056
942.267; 1259.667;  170.278; 1227.056
942.819; 1503.667;  211.278; 1433.056
943.371; 1186.667;  140.278; 1152.056
943.923; 1253.667;  137.278; 1219.056
944.474; 1960.667;  305.278; 1981.056
945.026; 1095.667;  146.278; 1061.056
945.578; 1265.667;  180.278; 1226.056
946.129; 1098.667;  145.278; 1055.056
946.681; 1126.667;  159.278; 1085.056
947.233; 1259.667;  165.278; 1258.056
947.784; 1097.667;  146.278; 1104.056
948.336; 1128.667;  165.278; 1058.056
948.887; 1178.667;  171.278; 1135.056
949.438; 1280.667;  176.278; 1230.056
949.990; 1203.667;  145.278; 1176.056
950.541; 1130.667;  134.278; 1135.056
951.092; 1483.667;  187.278; 1460.056
951.643; 1242.667;  164.278; 1171.056
952.194; 1183.667;  187.278; 1138.056
952.745; 1205.667;  135.278; 1161.056
953.296; 1174.667;  110.278; 1165.056
953.847; 1155.667;  156.278; 1137.056
954.398; 1200.667;  169.278; 1143.056
954.949; 1525.667;  238.278; 1436.056
955.500; 1374.667;  196.278; 1374.056
956.051; 1172.667;  190.278; 1166.056
956.602; 1373.667;  139.278; 1306.056
957.152; 1319.667;  135.278; 1227.056
957.703; 1210.667;  172.278; 1135.056
958.253; 1200.667;  169.278; 1172.056
958.804; 1095.667;  144.278; 1094.056
959.355; 1424.667;  208.278; 1430.056
959.905; 1305.667;  126.278; 1257.056
960.455; 1280.667;  171.278; 1269.056
961.006; 1439.667;  207.278; 1419.056
961.556; 1287.667;  179.278; 1212.056
962.106; 1249.667;  133.278; 1244.056
962.657; 1106.667;  148.278; 1114.056
963.207; 1149.667;  150.278; 1092.056
963.757; 1251.667;  172.278; 1205.056
964.307; 1371.667;  204.278; 1339.056
964.857; 1316.667;  169.278; 1279.056
965.407; 1334.667;  187.278; 1344.056
965.957; 1482.667;  226.278; 1473.056
966.507; 1115.667;  151.278; 1092.056
967.057; 1169.667;  173.278; 1159.056
967.606; 1287.667;  153.278; 1193.056
968.156; 1070.667;  126.278; 1059.056
968.706; 1214.667;  168.278; 1204.056
969.256; 1195.667;  174.278; 1203.056
969.805; 1464.667;  155.278; 1459.056
970.355; 1307.667;  175.278; 1304.056
970.904; 1002.667;  110.278;  983.056
971.454; 1264.667;  169.278; 1255.056
972.003; 1487.667;  202.278; 1459.056
972.552; 1169.667;  122.278; 1129.056
973.102; 1241.667;  150.278; 1243.056
973.651; 1272.667;  164.278; 1219.056
974.200; 1147.667;  123.278; 1139.056
974.750; 1215.667;  174.278; 1155.056
975.299; 1084.667;  136.278; 1074.056
975.848; 1220.667;  180.278; 1187.056
976.397; 1199.667;  161.278; 1211.056
976.946; 1307.667;  142.278; 1273.056
977.495; 1215.667;  170.278; 1211.056
978.044; 1291.667;  151.278; 1248.056
978.592; 1261.667;  159.278; 1197.056
979.141; 1205.667;  171.278; 1177.056
979.690; 1267.667;  162.278; 1218.056
980.239; 1039.667;   84.278;  997.056
980.787; 1273.667;  180.278; 1313.056
981.336; 1154.667;  174.278; 1124.056
981.885; 1240.667;  160.278; 1234.056
982.433; 1051.667;  146.278;  998.056
982.982; 1199.667;  121.278; 1178.056
983.530; 1358.667;  187.278; 1386.056
984.078; 1390.667;  188.278; 1329.056
984.627; 1085.667;  165.278; 1072.056
985.175; 1279.667;  170.278; 1246.056
985.723; 1301.667;  179.278; 1266.056
986.271; 1368.667;  172.278; 1364.056
986.819; 1192.667;  157.278; 1206.056
987.368; 1270.667;  173.278; 1267.056
987.916; 1173.667;  154.278; 1118.056
988.464; 1318.667;  190.278; 1254.056
989.012; 1289.667;  151.278; 1225.056
989.559; 1189.667;  123.278; 1206.056
990.107; 1326.667;  171.278; 1277.056
990.655; 1124.667;  172.278; 1114.056
991.203; 1380.667;  168.278; 1388.056
991.751; 1054.667;  160.278; 1064.056
992.298; 1404.667;  178.278; 1314.056
992.846; 1110.667;  130.278; 1074.056
993.393; 1183.667;  189.278; 1232.056
993.941; 1421.667;  185.278; 1321.056
994.488; 1176.667;  159.278; 1165.056
995.036; 1279.667;  186.278; 1236.056
995.583; 1056.667;  138.278; 1066.056
996.130; 1151.667;  135.278; 1097.056
996.678; 1184.667;  177.278; 1252.056
997.225; 1291.667;  132.278; 1254.056
997.772; 1245.667;  182.278; 1249.056
998.319; 1199.667;  140.278; 1198.056
998.866; 1189.667;  146.278; 1202.056
999.413; 1157.667;  131.278; 1091.056
999.960; 1467.667;  191.278; 1428.056
1000.507; 1020.667;  114.278;  990.056
1001.054; 1317.667;  183.278; 1316.056
1001.601; 1094.667;  156.278; 1070.056
1002.148; 1254.667;  168.278; 1245.056
1002.694; 1119.667;  114.278; 1105.056
1003.241; 1279.667;  198.278; 1288.056
1003.788; 1342.667;  174.278; 1291.056
1004.334; 1178.667;  171.278; 1230.056
1004.881; 1088.667;  127.278; 1072.056
1005.427; 1251.667;  172.278; 1250.056
1005.974; 1283.667;  126.278; 1265.056
1006.520; 1108.667;  180.278; 1117.056
1007.067; 1242.667;  130.278; 1230.056
1007.613; 1271.667;  198.278; 1305.056
1008.159; 1289.667;  173.278; 1250.056
1008.705; 1193.667;  166.278; 1158.056
1009.252; 1125.667;  115.278; 1114.056
1009.798; 1084.667;  164.278; 1086.056
1010.344; 1277.667;  172.278; 1264.056
1010.890; 1132.667;  155.278; 1142.056
1011.436; 1070.667;  168.278; 1112.056
1011.982; 1202.667;  182.278; 1188.056
1012.528; 1207.667;  149.278; 1134.056
1013.073; 1106.667;  165.278; 1133.056
1013.619; 1487.667;  158.278; 1456.056
1014.165; 1036.667;  135.278; 1097.056
1014.711; 1200.667;  144.278; 1187.056
1015.256; 1147.667;  135.278; 1100.056
1015.802; 1158.667;  143.278; 1144.056
1016.347; 1243.667;  168.278; 1257.056
1016.893; 1125.667;  176.278; 1130.056
1017.438; 1503.667;  171.278; 1487.056
1017.984; 1315.667;  180.278; 1293.056
1018.529; 1202.667;  202.278; 1171.056
1019.074; 1231.667;  131.278; 1198.056
1019.619; 1194.667;  185.278; 1158.056
1020.165; 1087.667;  164.278; 1137.056
1020.710; 1177.667;  169.278; 1150.056
1021.255; 1148.667;  132.278; 1169.056
1021.800; 1511.667;  200.278; 1470.056
1022.345; 1582.667;  191.278; 1536.056
1022.890; 1215.667;  197.278; 1170.056
1023.435; 1288.667;  185.278; 1284.056
1023.980; 1181.667;  195.278; 1138.056
1024.524; 1225.667;  159.278; 1214.056
1025.069; 1198.667;  180.278; 1123.056
1025.614; 1119.667;  125.278; 1074.056
1026.159; 1213.667;  159.278; 1153.056
1026.703; 1268.667;  168.278; 1256.056
1027.248; 1478.667;  176.278; 1446.056
1027.792; 1204.667;  173.278; 1239.056
1028.337; 1173.667;  181.278; 1136.056
1028.881; 1208.667;  146.278; 1168.056
1029.425; 1475.667;  217.278; 1445.056
1029.970; 1138.667;  165.278; 1102.056
1030.514; 1165.667;  159.278; 1131.056
1031.058; 1026.667;  141.278;  987.056
1031.602; 1159.667;  168.278; 1161.056
1032.147; 1307.667;  163.278; 1300.056
1032.691; 1092.667;  155.278; 1042.056
1033.235; 1212.667;  180.278; 1253.056
1033.779; 1346.667;  193.278; 1325.056
1034.323; 1197.667;  147.278; 1168.056
1034.866; 1237.667;  160.278; 1225.056
1035.410; 1277.667;  160.278; 1256.056
1035.954; 1257.667;  177.278; 1208.056
1036.498; 1224.667;  163.278; 1222.056
1037.041; 1240.667;  148.278; 1173.056
1037.585; 1212.667;  147.278; 1142.056
1038.129; 1214.667;  165.278; 1161.056
1038.672; 1184.667;  141.278; 1181.056
1039.216; 1343.667;  204.278; 1302.056
1039.759; 1163.667;  175.278; 1184.056
1040.302; 1107.667;  144.278; 1114.056
1040.846; 1108.667;  167.278; 1156.056
1041.389; 1197.667;  161.278; 1200.056
1041.932; 1289.667;  157.278; 1336.056
1042.475; 1283.667;  156.278; 1221.056
1043.019; 1375.667;  201.278; 1388.056
1043.562; 1155.667;  176.278; 1149.056
1044.105; 1236.667;  161.278; 1161.056
1044.648; 1384.667;  163.278; 1347.056
1045.191; 1241.667;  165.278; 1198.056
1045.734; 1079.667;  147.278; 1015.056
1046.276; 1199.667;  157.278; 1216.056
1046.819; 1195.667;  145.278; 1194.056
1047.362; 1157.667;  156.278; 1111.056
1047.905; 1298.667;  187.278; 1266.056
1048.447; 1223.667;  138.278; 1221.056
1048.990; 1255.667;  177.278; 1195.056
1049.532; 1195.667;  147.278; 1156.056
1050.075; 1176.667;  163.278; 1213.056
1050.617; 1418.667;  180.278; 1354.056
1051.160; 1101.667;  138.278; 1030.056
1051.702; 1291.667;  151.278; 1263.056
1052.244; 1249.667;  188.278; 1193.056
1052.787; 1421.667;  182.278; 1408.056
1053.329; 1292.667;  179.278; 1270.056
1053.871;  940.667;  116.278;  836.056
1054.413; 1337.667;  158.278; 1275.056
1054.955; 1148.667;  113.278; 1114.056
1055.497; 1248.667;  176.278; 1167.056
1056.039; 1205.667;  168.278; 1222.056
1056.581; 1161.667;  179.278; 1181.056
1057.123; 1140.667;  148.278; 1133.056
1057.665; 1101.667;  127.278; 1064.056
1058.206; 1205.667;  147.278; 1161.056
1058.748; 1104.667;  101.278; 1082.056
1059.290; 1212.667;  134.278; 1186.056
1059.831; 1331.667;  183.278; 1324.056
1060.373; 1082.667;  134.278; 1017.056
1060.914; 1244.667;  152.278; 1226.056
1061.456; 1135.667;  145.278; 1200.056
1061.997; 1381.667;  148.278; 1306.056
1062.538; 1227.667;  156.278; 1183.056
1063.080; 1184.667;  152.278; 1192.056
1063.621; 1209.667;  161.278; 1128.056
1064.162; 1193.667;  129.278; 1213.056
1064.703; 1174.667;  137.278; 1160.056
1065.244; 1201.667;  165.278; 1199.056
1065.786; 1235.667;  165.278; 1183.056
1066.327; 1254.667;  145.278; 1253.056
1066.867; 1050.667;  147.278; 1014.056
1067.408; 1182.667;  169.278; 1153.056
1067.949; 1166.667;  167.278; 1147.056
1068.490; 1267.667;  191.278; 1261.056
1069.031; 1262.667;  181.278; 1244.056
1069.571; 1158.667;  130.278; 1156.056
1070.112; 1154.667;  133.278; 1182.056
1070.653; 1086.667;   76.278; 1017.056
1071.193; 1135.667;  168.278; 1112.056
1071.734; 1288.667;  157.278; 1239.056
1072.274; 1292.667;  166.278; 1217.056
1072.815; 1090.667;  139.278; 1110.056
1073.355; 1218.667;  179.278; 1174.056
1073.895; 1261.667;  115.278; 1201.056
1074.436; 1061.667;  149.278; 1031.056
1074.976; 1253.667;  160.278; 1222.056
1075.516; 1282.667;  160.278; 1256.056
1076.056; 1192.667;  128.278; 1208.056
1076.596; 1124.667;  172.278; 1146.056
1077.136; 1274.667;  145.278; 1201.056
1077.676; 1200.667;  149.278; 1156.056
1078.216; 1138.667;  169.278; 1163.056
1078.756; 1133.667;  147.278; 1071.056
1079.296; 1343.667;  177.278; 1384.056
1079.835; 1190.667;  195.278; 1200.056
1080.375; 1143.667;  121.278; 1109.056
1080.915; 1122.667;  121.278; 1087.056
1081.454; 1202.667;  172.278; 1161.056
1081.994; 1079.667;  159.278; 1061.056
1082.533; 1018.667;  152.278; 1011.056
1083.073; 1087.667;  151.278; 1046.056
1083.612; 1480.667;  193.278; 1475.056
1084.151; 1224.667;  147.278; 1226.056
1084.691; 1231.667;  178.278; 1156.056
1085.230; 1180.667;  151.278; 1139.056
1085.769; 1163.667;  124.278; 1198.056
1086.308; 1033.667;  119.278; 1011.056
1086.847; 1517.667;  130.278; 1502.056
1087.386; 1041.667;  138.278;  979.056
1087.925; 1111.667;  144.278; 1121.056
1088.464; 1447.667;  221.278; 1354.056
1089.003; 1078.667;  156.278; 1115.056
1089.542; 1114.667;  144.278; 1102.056
1090.081; 1116.667;  128.278; 1091.056
1090.620; 1189.667;  171.278; 1132.056
1091.158; 1197.667;  161.278; 1174.056
1091.697; 1306.667;  175.278; 1265.056
1092.236; 1216.667;  191.278; 1272.056
1092.774; 1231.667;  141.278; 1177.056
1093.313; 1178.667;  138.278; 1179.056
1093.851; 1238.667;  151.278; 1218.056
1094.389; 1246.667;  164.278; 1214.056
1094.928; 1331.667;  186.278; 1269.056
1095.466; 1029.667;  163.278; 1060.056
1096.004; 1064.667;  166.278; 1059.056
1096.542; 1258.667;  148.278; 1256.056
1097.081; 1378.667;  195.278; 1322.056
1097.619; 1349.667;  182.278; 1310.056
1098.157; 1136.667;  148.278; 1121.056
1098.695; 1499.667;  176.278; 1563.056
1099.233; 1432.667;  143.278; 1383.056
1099.771; 1232.667;  138.278; 1224.056
1100.308; 1132.667;  154.278; 1038.056
1100.846; 1189.667;  147.278; 1186.056
1101.384; 1351.667;  157.278; 1281.056
1101.922; 1221.667;  144.278; 1239.056
1102.459; 1209.667;  154.278; 1237.056
1102.997; 1853.667;  220.278; 1738.056
1103.534; 1204.667;  162.278; 1180.056
1104.072; 1139.667;  161.278; 1098.056
1104.609; 1224.667;  173.278; 1153.056
1105.146; 1262.667;  160.278; 1208.056
1105.684; 1184.667;  129.278; 1188.056
1106.221; 1443.667;  168.278; 1413.056
1106.758; 1255.667;  145.278; 1248.056
1107.295; 1449.667;  185.278; 1476.056
1107.833; 1288.667;  175.278; 1271.056
1108.370; 1107.667;  143.278; 1131.056
1108.907; 1269.667;  177.278; 1244.056
1109.444; 1303.667;  145.278; 1243.056
1109.981; 1224.667;  173.278; 1211.056
1110.517; 1351.667;  178.278; 1359.056
1111.054; 1131.667;  132.278; 1099.056
1111.591; 1346.667;  195.278; 1383.056
1112.128; 1213.667;  191.278; 1207.056
1112.664; 1007.667;   97.278; 1027.056
1113.201; 1125.667;  162.278; 1119.056
1113.737; 1243.667;  139.278; 1283.056
1114.274; 1234.667;  184.278; 1169.056
1114.810; 1248.667;  192.278; 1265.056
1115.347; 1275.667;  183.278; 1265.056
1115.883; 1156.667;  122.278; 1133.056
1116.419; 1231.667;  176.278; 1257.056
1116.956; 1220.667;  151.278; 1190.056
1117.492; 1145.667;  157.278; 1120.056
1118.028; 1757.667;  204.278; 1734.056
1118.564; 1195.667;  160.278; 1174.056
1119.100; 1135.667;  105.278; 1114.056
1119.636; 1397.667;  186.278; 1388.056
1120.172; 1326.667;  207.278; 1325.056
1120.708; 1450.667;  185.278; 1498.056
1121.244; 1233.667;  147.278; 1214.056
1121.780; 1309.667;  175.278; 1346.056
1122.315; 1200.667;  126.278; 1161.056
1122.851; 1310.667;  180.278; 1246.056
1123.387; 1152.667;  163.278; 1146.056
1123.922; 1276.667;  180.278; 1246.056
1124.458; 1186.667;  172.278; 1258.056
1124.993; 1217.667;  160.278; 1218.056
1125.529; 1532.667;  177.278; 1490.056
1126.064; 1359.667;  196.278; 1296.056
1126.599; 1271.667;  187.278; 1264.056
1127.135; 1310.667;  205.278; 1264.056
1127.670; 1256.667;  187.278; 1242.056
1128.205; 1045.667;  177.278; 1046.056
1128.740; 1157.667;  125.278; 1113.056
1129.275; 1115.667;  130.278; 1055.056
1129.810; 1204.667;  181.278; 1189.056
1130.345; 1309.667;  166.278; 1234.056
1130.880; 1060.667;  153.278; 1036.056
1131.415; 1318.667;  179.278; 1344.056
1131.950; 1163.667;  134.278; 1121.056
1132.484; 1235.667;  161.278; 1266.056
1133.019; 1294.667;  172.278; 1284.056
1133.554; 1229.667;  149.278; 1201.056
1134.088; 1172.667;  162.278; 1157.056
1134.623; 1073.667;  158.278; 1094.056
1135.157; 1375.667;   73.278; 1274.056
1135.692; 1186.667;  151.278; 1209.056
1136.226; 1370.667;  189.278; 1386.056
1136.761; 1323.667;  190.278; 1254.056
1137.295; 1150.667;  148.278; 1122.056
1137.829; 1135.667;  153.278; 1112.056
1138.363; 1100.667;  138.278; 1112.056
1138.897; 1416.667;  229.278; 1404.056
1139.431; 1393.667;  202.278; 1368.056
1139.965; 1160.667;  163.278; 1100.056
1140.499; 1337.667;  213.278; 1339.056
1141.033; 1141.667;  148.278; 1167.056
1141.567; 1287.667;  125.278; 1245.056
1142.101; 1142.667;  178.278; 1141.056
1142.635; 1085.667;  138.278; 1089.056
1143.169; 1096.667;  139.278; 1063.056
1143.702; 1252.667;  169.278; 1197.056
1144.236; 1185.667;  173.278; 1200.056
1144.769; 1278.667;  162.278; 1318.056
1145.303; 1164.667;  154.278; 1194.056
1145.836; 1249.667;  158.278; 1233.056
1146.370; 1417.667;  195.278; 1420.056
1146.903; 1212.667;  177.278; 1109.056
1147.436; 1316.667;  160.278; 1282.056
1147.970; 1413.667;  158.278; 1386.056
1148.503; 1314.667;  182.278; 1330.056
1149.036; 1170.667;  142.278; 1121.056
1149.569; 1303.667;  181.278; 1224.056
1150.102; 1201.667;  149.278; 1168.056
1150.635; 1004.667;  152.278; 1000.056
1151.168; 1232.667;  134.278; 1234.056
1151.701; 1182.667;  176.278; 1158.056
1152.234; 1227.667;  177.278; 1237.056
1152.766; 1322.667;  195.278; 1273.056
1153.299; 1185.667;  159.278; 1119.056
1153.832; 1113.667;  166.278; 1160.056
1154.364; 1090.667;  111.278; 1048.056
1154.897; 1029.667;  103.278;  944.056
1155.430; 1048.667;  158.278; 1086.056
1155.962; 1210.667;  182.278; 1175.056
1156.494; 1184.667;  164.278; 1151.056
1157.027; 1118.667;  174.278; 1177.056
1157.559; 1318.667;  166.278; 1247.056
1158.091; 1189.667;  184.278; 1156.056
1158.623; 1238.667;  166.278; 1265.056
1159.156; 1263.667;  175.278; 1293.056
1159.688; 1222.667;  164.278; 1192.056
1160.220; 1224.667;  154.278; 1197.056
1160.752; 1148.667;  143.278; 1093.056
1161.284; 1060.667;  134.278; 1072.056
1161.816; 1265.667;  178.278; 1204.056
1162.347; 1248.667;  147.278; 1211.056
1162.879; 1421.667;  182.278; 1332.056
1163.411; 1121.667;  128.278; 1188.056
1163.943; 1177.667;  152.278; 1191.056
1164.474; 1176.667;  172.278; 1173.056
1165.006; 1189.667;  126.278; 1127.056
1165.537; 1152.667;  126.278; 1111.056
1166.069; 1174.667;  161.278; 1127.056
1166.600; 1166.667;  141.278; 1265.056
1167.132; 1211.667;  153.278; 1124.056
1167.663; 1734.667;  212.278; 1749.056
1168.194; 1175.667;  130.278; 1185.056
1168.725; 1236.667;  161.278; 1209.056
1169.256; 1198.667;  125.278; 1198.056
1169.788; 1295.667;  161.278; 1309.056
1170.319; 1178.667;  157.278; 1130.056
1170.850; 1111.667;  152.278; 1092.056
1171.380; 1225.667;  141.278; 1194.056
1171.911; 1116.667;  137.278; 1138.056
1172.442;  993.667;  141.278;  958.056
1172.973; 1420.667;  183.278; 1442.056
1173.504; 1227.667;  189.278; 1211.056
1174.034; 1246.667;  189.278; 1256.056
1174.565; 1131.667;  141.278; 1158.056
1175.096; 1306.667;  155.278; 1274.056
1175.626; 1239.667;  166.278; 1194.056
1176.157; 1271.667;  167.278; 1303.056
1176.687; 1346.667;  195.278; 1309.056
1177.217; 1275.667;  139.278; 1250.056
1177.748; 1244.667;  184.278; 1204.056
1178.278; 1185.667;  162.278; 1176.056
1178.808; 1173.667;  146.278; 1145.056
1179.338; 1246.667;  128.278; 1236.056
1179.868; 1227.667;  178.278; 1226.056
1180.398; 1277.667;  157.278; 1271.056
1180.928; 1110.667;  124.278; 1105.056
1181.458; 1342.667;  166.278; 1282.056
1181.988; 1256.667;  153.278; 1189.056
1182.518; 1115.667;  104.278; 1144.056
1183.048; 1052.667;  177.278; 1069.056
1183.577; 1308.667;  169.278; 1290.056
1184.107; 1016.667;   88.278;  996.056
1184.637; 1179.667;  127.278; 1182.056
1185.166; 1209.667;  181.278; 1123.056
1185.696; 1325.667;  153.278; 1324.056
1186.225; 1293.667;  203.278; 1278.056
1186.755; 1163.667;  183.278; 1147.056
1187.284; 1383.667;  194.278; 1376.056
1187.813; 1246.667;  111.278; 1227.056
1188.342; 1326.667;  193.278; 1309.056
1188.872; 1190.667;  132.278; 1186.056
1189.401; 1085.667;  158.278; 1089.056
1189.930; 1373.667;  172.278; 1319.056
1190.459; 1232.667;  160.278; 1189.056
1190.988; 1368.667;  165.278; 1314.056
1191.517; 1256.667;  173.278; 1212.056
1192.046; 1266.667;  134.278; 1228.056
1192.574; 1078.667;  161.278; 1099.056
1193.103; 1191.667;  145.278; 1146.056
1193.632; 1103.667;  161.278; 1096.056
1194.161; 1135.667;  161.278; 1103.056
1194.689; 1088.667;   78.278; 1057.056
1195.218; 1330.667;  133.278; 1277.056
1195.746; 1121.667;  173.278; 1138.056
1196.275; 1153.667;  155.278; 1061.056
1196.803; 1215.667;  165.278; 1159.056
1197.331; 1287.667;  164.278; 1222.056
1197.860; 1144.667;  161.278; 1074.056
1198.388; 1180.667;  159.278; 1130.056
1198.916; 1100.667;  182.278; 1146.056
1199.444; 1293.667;  169.278; 1219.056
1199.972; 1111.667;  139.278; 1064.056
1200.500; 1311.667;  183.278; 1272.056
1201.028; 1229.667;  164.278; 1204.056
1201.556; 1397.667;  160.278; 1348.056
1202.084; 1340.667;  189.278; 1349.056
1202.612; 1251.667;  142.278; 1201.056
1203.139; 1423.667;  204.278; 1393.056
1203.667; 1320.667;  183.278; 1307.056
1204.195; 1132.667;  137.278; 1063.056
1204.722; 1161.667;  145.278; 1108.056
1205.250; 1279.667;  186.278; 1238.056
1205.777; 1263.667;  169.278; 1234.056
1206.305; 1265.667;  186.278; 1217.056
1206.832; 1543.667;  197.278; 1471.056
1207.359; 1256.667;  145.278; 1195.056
1207.887; 1363.667;  180.278; 1250.056
1208.414; 1331.667;  177.278; 1260.056
1208.941; 1288.667;  176.278; 1198.056
1209.468; 1411.667;  195.278; 1353.056
1209.995; 1253.667;  171.278; 1159.056
1210.522; 1265.667;  171.278; 1178.056
1211.049; 1359.667;  157.278; 1219.056
1211.576; 1381.667;  177.278; 1324.056
1212.103; 1301.667;  112.278; 1176.056
1212.630; 1350.667;  180.278; 1233.056
1213.156; 1172.667;  162.278; 1074.056
1213.683; 1341.667;  175.278; 1231.056
1214.210; 1320.667;  143.278; 1159.056
1214.736; 1260.667;  181.278; 1215.056
1215.263; 1378.667;  151.278; 1308.056
1215.789; 1217.667;  154.278; 1080.056
1216.315; 1380.667;  188.278; 1243.056
1216.842; 1329.667;   96.278; 1119.056
1217.368; 1381.667;  177.278; 1199.056
1217.894; 1294.667;  166.278; 1183.056
1218.421; 1486.667;  142.278; 1319.056
1218.947; 1245.667;  121.278; 1083.056
1219.473; 1428.667;  147.278; 1221.056
1219.999; 1398.667;  137.278; 1237.056
1220.525; 1450.667;  168.278; 1307.056
1221.051; 1430.667;  158.278; 1221.056
1221.576; 1360.667;  171.278; 1109.056
1222.102; 1739.667;  238.278; 1586.056
1222.628; 1442.667;  187.278; 1184.056
1223.154; 1338.667;  135.278; 1117.056
1223.679; 1402.667;  142.278; 1112.056
1224.205; 1423.667;  160.278; 1168.056
1224.730; 1503.667;  174.278; 1272.056
1225.256; 1378.667;  146.278; 1101.056
1225.781; 1492.667;  190.278; 1256.056
1226.307; 1474.667;  158.278; 1159.056
1226.832; 1361.667;  133.278; 1085.056
1227.357; 1427.667;  136.278; 1113.056
1227.882; 1626.667;  188.278; 1302.056
1228.408; 1557.667;  134.278; 1317.056
1228.933; 1678.667;  202.278; 1353.056
1229.458; 1452.667;  127.278; 1150.056
1229.983; 1409.667;  159.278; 1074.056
1230.508; 1574.667;  157.278; 1266.056
1231.033; 1580.667;  172.278; 1236.056
1231.557; 1454.667;  162.278; 1092.056
1232.082; 1497.667;  148.278; 1146.056
1232.607; 1588.667;  140.278; 1186.056
1233.132; 1736.667;  179.278; 1294.056
1233.656; 1683.667;  191.278; 1367.056
1234.181; 1506.667;  156.278; 1095.056
1234.705; 1636.667;  177.278; 1282.056
1235.230; 2019.667;  213.278; 1616.056
1235.754; 1559.667;  102.278; 1174.056
1236.278; 1583.667;  156.278; 1139.056
1236.803; 1454.667;  157.278; 1027.056
1237.327; 1821.667;  187.278; 1390.056
1237.851; 1607.667;  153.278; 1197.056
1238.375; 1597.667;  154.278; 1158.056
1238.899; 1745.667;  155.278; 1271.056
1239.423; 1786.667;  171.278; 1291.056
1239.947; 1538.667;  170.278; 1122.056
1240.471; 1623.667;  103.278; 1114.056
1240.995; 1732.667;  182.278; 1278.056
1241.519; 1646.667;  132.278; 1141.056
1242.042; 1718.667;  134.278; 1265.056
1242.566; 1670.667;  158.278; 1124.056
1243.090; 1617.667;  148.278; 1144.056
1243.613; 1633.667;  172.278; 1166.056
1244.137; 1754.667;  157.278; 1240.056
1244.660; 1908.667;  200.278; 1332.056
1245.184; 1588.667;  130.278; 1071.056
1245.707; 1680.667;  173.278; 1107.056
1246.230; 1722.667;  175.278; 1250.056
1246.753; 1622.667;  155.278; 1069.056
1247.277; 1655.667;  139.278; 1167.056
1247.800; 2281.667;  224.278; 1871.056
1248.323; 1911.667;  133.278; 1313.056
1248.846; 1884.667;  200.278; 1286.056
1249.369; 1778.667;  152.278; 1212.056
1249.892; 1701.667;  162.278; 1127.056
1250.415; 1986.667;  189.278; 1359.056
1250.937; 1903.667;  191.278; 1316.056
1251.460; 1925.667;  125.278; 1370.056
1251.983; 1892.667;  161.278; 1319.056
1252.505; 1776.667;  140.278; 1171.056
1253.028; 2246.667;  231.278; 1637.056
1253.551; 2179.667;  232.278; 1525.056
1254.073; 1820.667;  181.278; 1160.056
1254.595; 1721.667;  125.278; 1123.056
1255.118; 1853.667;  179.278; 1265.056
1255.640; 1890.667;  178.278; 1266.056
1256.162; 1619.667;  137.278; 1058.056
1256.685; 1751.667;  175.278; 1095.056
1257.207; 1908.667;  161.278; 1249.056
1257.729; 1920.667;  114.278; 1200.056
1258.251; 1856.667;  200.278; 1208.056
1258.773; 2005.667;  183.278; 1342.056
1259.295; 2001.667;  206.278; 1331.056
1259.816; 1895.667;  187.278; 1214.056
1260.338; 1829.667;  158.278; 1183.056
1260.860; 1881.667;  109.278; 1137.056
1261.382; 1972.667;  186.278; 1184.056
1261.903; 1892.667;  136.278; 1223.056
1262.425; 1783.667;  130.278; 1170.056
1262.946; 1814.667;  146.278; 1135.056
1263.468; 2104.667;  185.278; 1402.056
1263.989; 2041.667;  146.278; 1361.056
1264.511; 1985.667;  175.278; 1209.056
1265.032; 1917.667;  168.278; 1256.056
1265.553; 1922.667;  184.278; 1233.056
1266.074; 1961.667;  163.278; 1216.056
1266.596; 2024.667;  162.278; 1310.056
1267.117; 1956.667;  122.278; 1228.056
1267.638; 1928.667;  173.278; 1191.056
1268.159; 2028.667;  181.278; 1252.056
1268.680; 1908.667;  178.278; 1237.056
1269.200; 1833.667;  158.278; 1068.056
1269.721; 1961.667;  154.278; 1213.056
1270.242; 2167.667;  179.278; 1353.056
1270.763; 1879.667;  165.278; 1057.056
